Country,Year,Total_Energy_Consumption_EJ,,,,
Turkmenistan,1993,0.45907685,,,,
Turkmenistan,1994,0.48814124,,,,
Turkmenistan,1995,0.375371428,,,,
Turkmenistan,1996,0.568186756,,,,
Turkmenistan,1997,0.444045468,,,,
Turkmenistan,1998,0.506303598,,,,
Turkmenistan,1999,0.44381143,,,,
Turkmenistan,2000,0.467774468,,,,
Turkmenistan,2001,0.547776051,,,,
Turkmenistan,2002,0.469242351,,,,
Turkmenistan,2003,0.604670627,,,,
Turkmenistan,2004,0.672274914,,,,
Turkmenistan,2005,0.631925477,,,,
Turkmenistan,2006,0.648149969,,,,
Turkmenistan,2007,0.597460294,,,,
Turkmenistan,2008,0.556144524,,,,
Turkmenistan,2009,0.816995338,,,,
Turkmenistan,2010,0.888355552,,,,
Turkmenistan,2011,0.961117841,,,,
Turkmenistan,2012,1.134195737,,,,
Turkmenistan,2013,0.964920849,,,,
Turkmenistan,2014,1.021329592,,,,
Turkmenistan,2015,1.162069278,,,,
Turkmenistan,2016,1.256761962,,,,
Turkmenistan,2017,1.169570815,,,,
Turkmenistan,2018,1.319420319,,,,
Turkmenistan,2019,1.259672536,,,,
Turkmenistan,2020,1.583270204,,,,
Turkmenistan,2021,1.595152277,,,,
Turkmenistan,2022,1.6301122,,,,
Turkmenistan,2023,1.60182513,,,,
USSR,1965,24.90075024,,,,
USSR,1966,26.48238019,,,,
USSR,1967,27.8315569,,,,
USSR,1968,28.87281637,,,,
USSR,1969,30.20871179,,,,
USSR,1970,31.71569918,,,,
USSR,1971,33.27247104,,,,
USSR,1972,34.96492692,,,,
USSR,1973,36.75607497,,,,
USSR,1974,38.78863563,,,,
USSR,1975,40.70291144,,,,
USSR,1976,42.29015902,,,,
USSR,1977,44.18767065,,,,
USSR,1978,46.10120142,,,,
USSR,1979,47.36345994,,,,
USSR,1980,48.42585719,,,,
USSR,1981,49.45770925,,,,
USSR,1982,50.68891704,,,,
USSR,1983,51.75760722,,,,
USSR,1984,53.71374083,,,,
USSR,1985,0,,,,
USSR,1986,0,,,,
USSR,1987,0,,,,
USSR,1988,0,,,,
USSR,1989,0,,,,
USSR,1990,0,,,,
USSR,1991,0,,,,
USSR,1992,0,,,,
USSR,1993,0,,,,
USSR,1994,0,,,,
USSR,1995,0,,,,
USSR,1996,0,,,,
USSR,1997,0,,,,
USSR,1998,0,,,,
USSR,1999,0,,,,
USSR,2000,0,,,,
USSR,2001,0,,,,
USSR,2002,0,,,,
USSR,2003,0,,,,
USSR,2004,0,,,,
USSR,2005,0,,,,
USSR,2006,0,,,,
USSR,2007,0,,,,
USSR,2008,0,,,,
USSR,2009,0,,,,
USSR,2010,0,,,,
USSR,2011,0,,,,
USSR,2012,0,,,,
USSR,2013,0,,,,
USSR,2014,0,,,,
USSR,2015,0,,,,
USSR,2016,0,,,,
USSR,2017,0,,,,
USSR,2018,0,,,,
USSR,2019,0,,,,
USSR,2020,0,,,,
USSR,2021,0,,,,
USSR,2022,0,,,,
USSR,2023,0,,,,
Uzbekistan,1965,0,,,,
Uzbekistan,1966,0,,,,
Uzbekistan,1967,0,,,,
Uzbekistan,1968,0,,,,
Uzbekistan,1969,0,,,,
Uzbekistan,1970,0,,,,
Uzbekistan,1971,0,,,,
Uzbekistan,1972,0,,,,
Uzbekistan,1973,0,,,,
Uzbekistan,1974,0,,,,
Uzbekistan,1975,0,,,,
Uzbekistan,1976,0,,,,
Uzbekistan,1977,0,,,,
Uzbekistan,1978,0,,,,
Uzbekistan,1979,0,,,,
Uzbekistan,1980,0,,,,
Uzbekistan,1981,0,,,,
Uzbekistan,1982,0,,,,
Uzbekistan,1983,0,,,,
Uzbekistan,1984,0,,,,
Uzbekistan,1985,1.677818906,,,,
Uzbekistan,1986,1.646400042,,,,
Uzbekistan,1987,1.715755183,,,,
Uzbekistan,1988,1.727260888,,,,
Uzbekistan,1989,1.787416909,,,,
Uzbekistan,1990,1.870849468,,,,
Uzbekistan,1991,1.843828857,,,,
Uzbekistan,1992,1.748030093,,,,
Uzbekistan,1993,1.822060574,,,,
Uzbekistan,1994,1.802187044,,,,
Uzbekistan,1995,1.825014211,,,,
Uzbekistan,1996,1.879690222,,,,
Uzbekistan,1997,1.864812132,,,,
Uzbekistan,1998,1.865397278,,,,
Uzbekistan,1999,2.092209548,,,,
Uzbekistan,2000,2.141331304,,,,
Uzbekistan,2001,2.146154065,,,,
Uzbekistan,2002,2.200153697,,,,
Uzbekistan,2003,1.991360702,,,,
Uzbekistan,2004,2.001048692,,,,
Uzbekistan,2005,2.022023346,,,,
Uzbekistan,2006,1.889201999,,,,
Uzbekistan,2007,2.005849171,,,,
Uzbekistan,2008,1.885649577,,,,
Uzbekistan,2009,1.887845226,,,,
Uzbekistan,2010,1.894346897,,,,
Uzbekistan,2011,1.98019626,,,,
Uzbekistan,2012,1.952651635,,,,
Uzbekistan,2013,1.959131863,,,,
Uzbekistan,2014,2.042762145,,,,
Uzbekistan,2015,1.939358432,,,,
Uzbekistan,2016,1.880630059,,,,
Uzbekistan,2017,1.926113376,,,,
Uzbekistan,2018,1.944317385,,,,
Uzbekistan,2019,1.951580923,,,,
Uzbekistan,2020,1.943913065,,,,
Uzbekistan,2021,2.036787597,,,,
Uzbekistan,2022,2.119722429,,,,
Uzbekistan,2023,2.104275358,,,,
Other CIS,1965,0,,,,
Other CIS,1966,0,,,,
Other CIS,1967,0,,,,
Other CIS,1968,0,,,,
Other CIS,1969,0,,,,
Other CIS,1970,0,,,,
Other CIS,1971,0,,,,
Other CIS,1972,0,,,,
Other CIS,1973,0,,,,
Other CIS,1974,0,,,,
Other CIS,1975,0,,,,
Other CIS,1976,0,,,,
Other CIS,1977,0,,,,
Other CIS,1978,0,,,,
Other CIS,1979,0,,,,
Other CIS,1980,0,,,,
Other CIS,1981,0,,,,
Other CIS,1982,0,,,,
Other CIS,1983,0,,,,
Other CIS,1984,0,,,,
Other CIS,1985,1.370946445,,,,
Other CIS,1986,1.306124628,,,,
Other CIS,1987,1.356616405,,,,
Other CIS,1988,1.515680983,,,,
Other CIS,1989,1.452816852,,,,
Other CIS,1990,1.483708273,,,,
Other CIS,1991,1.240892071,,,,
Other CIS,1992,1.052051757,,,,
Other CIS,1993,0.841930163,,,,
Other CIS,1994,0.704921037,,,,
Other CIS,1995,0.616113298,,,,
Other CIS,1996,0.664900292,,,,
Other CIS,1997,0.628161336,,,,
Other CIS,1998,0.625528218,,,,
Other CIS,1999,0.603767787,,,,
Other CIS,2000,0.583346414,,,,
Other CIS,2001,0.570683842,,,,
Other CIS,2002,0.569195572,,,,
Other CIS,2003,0.600760862,,,,
Other CIS,2004,0.646625846,,,,
Other CIS,2005,0.672193726,,,,
Other CIS,2006,0.676486477,,,,
Other CIS,2007,0.726011508,,,,
Other CIS,2008,0.694486148,,,,
Other CIS,2009,0.673468529,,,,
Other CIS,2010,0.685240438,,,,
Other CIS,2011,0.731038942,,,,
Other CIS,2012,0.758095635,,,,
Other CIS,2013,0.72238315,,,,
Other CIS,2014,0.746109137,,,,
Other CIS,2015,0.745154459,,,,
Other CIS,2016,0.749850073,,,,
Other CIS,2017,0.781808309,,,,
Other CIS,2018,0.851644051,,,,
Other CIS,2019,0.821777424,,,,
Other CIS,2020,0.819819565,,,,
Other CIS,2021,0.837445475,,,,
Other CIS,2022,0.835119155,,,,
Other CIS,2023,0.857085199,,,,
Iran,1965,0.350245485,,,,
Iran,1966,0.381732615,,,,
Iran,1967,0.419944772,,,,
Iran,1968,0.461701456,,,,
Iran,1969,0.506719001,,,,
Iran,1970,0.597748339,,,,
Iran,1971,0.654770151,,,,
Iran,1972,0.742383124,,,,
Iran,1973,0.88729539,,,,
Iran,1974,1.006083241,,,,
Iran,1975,1.172335666,,,,
Iran,1976,1.319288239,,,,
Iran,1977,1.493782274,,,,
Iran,1978,1.460417397,,,,
Iran,1979,1.576687276,,,,
Iran,1980,1.461799078,,,,
Iran,1981,1.467132207,,,,
Iran,1982,1.655813992,,,,
Iran,1983,1.965965338,,,,
Iran,1984,2.124592353,,,,
Iran,1985,2.318188917,,,,
Iran,1986,2.171784442,,,,
Iran,1987,2.32833555,,,,
Iran,1988,2.374485765,,,,
Iran,1989,2.595511494,,,,
Iran,1990,2.920618922,,,,
Iran,1991,3.168823205,,,,
Iran,1992,3.504325796,,,,
Iran,1993,3.242693584,,,,
Iran,1994,3.631482419,,,,
Iran,1995,3.808598962,,,,
Iran,1996,4.143180035,,,,
Iran,1997,4.270082403,,,,
Iran,1998,4.447824195,,,,
Iran,1999,4.793645799,,,,
Iran,2000,5.027644609,,,,
Iran,2001,5.371709789,,,,
Iran,2002,5.854923745,,,,
Iran,2003,5.962300187,,,,
Iran,2004,6.595048563,,,,
Iran,2005,6.98507958,,,,
Iran,2006,7.632974078,,,,
Iran,2007,8.114369026,,,,
Iran,2008,8.364122687,,,,
Iran,2009,8.565443089,,,,
Iran,2010,8.750474769,,,,
Iran,2011,9.099020254,,,,
Iran,2012,9.185745784,,,,
Iran,2013,9.547317235,,,,
Iran,2014,9.968119704,,,,
Iran,2015,9.849010569,,,,
Iran,2016,10.38527037,,,,
Iran,2017,10.78319129,,,,
Iran,2018,11.14530789,,,,
Iran,2019,11.75029657,,,,
Iran,2020,12.19663664,,,,
Iran,2021,11.95940917,,,,
Iran,2022,12.48074332,,,,
Iran,2023,12.71201829,,,,
Iraq,1965,0.082817604,,,,
Iraq,1966,0.091338954,,,,
Iraq,1967,0.092234027,,,,
Iraq,1968,0.097986954,,,,
Iraq,1969,0.11328252,,,,
Iraq,1970,0.140966235,,,,
Iraq,1971,0.154292523,,,,
Iraq,1972,0.180731404,,,,
Iraq,1973,0.177701245,,,,
Iraq,1974,0.1740382,,,,
Iraq,1975,0.190221039,,,,
Iraq,1976,0.239190144,,,,
Iraq,1977,0.250412907,,,,
Iraq,1978,0.265569472,,,,
Iraq,1979,0.332528945,,,,
Iraq,1980,0.364900622,,,,
Iraq,1981,0.34110494,,,,
Iraq,1982,0.353266993,,,,
Iraq,1983,0.405778895,,,,
Iraq,1984,0.449616183,,,,
Iraq,1985,0.515744377,,,,
Iraq,1986,0.594030437,,,,
Iraq,1987,0.700792314,,,,
Iraq,1988,0.811518343,,,,
Iraq,1989,0.92139286,,,,
Iraq,1990,0.855805505,,,,
Iraq,1991,0.54011385,,,,
Iraq,1992,0.857107852,,,,
Iraq,1993,1.138858661,,,,
Iraq,1994,1.289086185,,,,
Iraq,1995,1.284232467,,,,
Iraq,1996,1.2856756,,,,
Iraq,1997,1.523998424,,,,
Iraq,1998,1.143986575,,,,
Iraq,1999,0.825412605,,,,
Iraq,2000,1.161584493,,,,
Iraq,2001,1.297602557,,,,
Iraq,2002,1.233344547,,,,
Iraq,2003,1.094662916,,,,
Iraq,2004,1.173758008,,,,
Iraq,2005,1.109961074,,,,
Iraq,2006,1.078855313,,,,
Iraq,2007,1.087844878,,,,
Iraq,2008,1.245286614,,,,
Iraq,2009,1.222248109,,,,
Iraq,2010,1.367688585,,,,
Iraq,2011,1.408710644,,,,
Iraq,2012,1.535673901,,,,
Iraq,2013,1.692452445,,,,
Iraq,2014,1.63874056,,,,
Iraq,2015,1.609543506,,,,
Iraq,2016,1.747265306,,,,
Iraq,2017,2.042658752,,,,
Iraq,2018,2.1257704,,,,
Iraq,2019,2.302857943,,,,
Iraq,2020,2.058704569,,,,
Iraq,2021,2.133820164,,,,
Iraq,2022,2.389111503,,,,
Iraq,2023,2.511793597,,,,
Israel,1965,0.147624854,,,,
Israel,1966,0.15350969,,,,
Israel,1967,0.186241692,,,,
Israel,1968,0.189580864,,,,
Israel,1969,0.214269924,,,,
Israel,1970,0.22873659,,,,
Israel,1971,0.259575527,,,,
Israel,1972,0.245894975,,,,
Israel,1973,0.262139927,,,,
Israel,1974,0.26324743,,,,
Israel,1975,0.27050873,,,,
Israel,1976,0.277331519,,,,
Israel,1977,0.291214841,,,,
Israel,1978,0.317974844,,,,
Israel,1979,0.328503376,,,,
Israel,1980,0.33327536,,,,
Israel,1981,0.338962335,,,,
Israel,1982,0.366276903,,,,
Israel,1983,0.366505021,,,,
Israel,1984,0.381389672,,,,
Israel,1985,0.353710429,,,,
Israel,1986,0.372071072,,,,
Israel,1987,0.399004003,,,,
Israel,1988,0.427645085,,,,
Israel,1989,0.447392402,,,,
Israel,1990,0.464887067,,,,
Israel,1991,0.472599458,,,,
Israel,1992,0.551507685,,,,
Israel,1993,0.598918949,,,,
Israel,1994,0.624848287,,,,
Israel,1995,0.702750077,,,,
Israel,1996,0.728268771,,,,
Israel,1997,0.79636649,,,,
Israel,1998,0.838056912,,,,
Israel,1999,0.868578158,,,,
Israel,2000,0.818536094,,,,
Israel,2001,0.817964841,,,,
Israel,2002,0.834417073,,,,
Israel,2003,0.85980958,,,,
Israel,2004,0.876560504,,,,
Israel,2005,0.880738149,,,,
Israel,2006,0.885454965,,,,
Israel,2007,0.918304942,,,,
Israel,2008,0.944738739,,,,
Israel,2009,0.917841548,,,,
Israel,2010,0.954211706,,,,
Israel,2011,0.972222685,,,,
Israel,2012,1.017810584,,,,
Israel,2013,0.961849257,,,,
Israel,2014,0.938330637,,,,
Israel,2015,0.990205711,,,,
Israel,2016,1.01005265,,,,
Israel,2017,1.028466973,,,,
Israel,2018,1.051962007,,,,
Israel,2019,1.085421374,,,,
Israel,2020,1.026487038,,,,
Israel,2021,1.05135947,,,,
Israel,2022,1.111135879,,,,
Israel,2023,1.114052337,,,,
Kuwait,1965,0.285197612,,,,
Kuwait,1966,0.298373193,,,,
Kuwait,1967,0.303690337,,,,
Kuwait,1968,0.319595933,,,,
Kuwait,1969,0.327372551,,,,
Kuwait,1970,0.264267102,,,,
Kuwait,1971,0.263364449,,,,
Kuwait,1972,0.291449822,,,,
Kuwait,1973,0.290390939,,,,
Kuwait,1974,0.278643861,,,,
Kuwait,1975,0.248424597,,,,
Kuwait,1976,0.296274453,,,,
Kuwait,1977,0.302901372,,,,
Kuwait,1978,0.33268699,,,,
Kuwait,1979,0.40581803,,,,
Kuwait,1980,0.305006638,,,,
Kuwait,1981,0.391351551,,,,
Kuwait,1982,0.384920925,,,,
Kuwait,1983,0.424920529,,,,
Kuwait,1984,0.452815905,,,,
Kuwait,1985,0.433998302,,,,
Kuwait,1986,0.49697423,,,,
Kuwait,1987,0.459058359,,,,
Kuwait,1988,0.518377125,,,,
Kuwait,1989,0.558180988,,,,
Kuwait,1990,0.329373613,,,,
Kuwait,1991,0.166034514,,,,
Kuwait,1992,0.294030957,,,,
Kuwait,1993,0.360622451,,,,
Kuwait,1994,0.420964196,,,,
Kuwait,1995,0.541979119,,,,
Kuwait,1996,0.536472365,,,,
Kuwait,1997,0.558184519,,,,
Kuwait,1998,0.687541336,,,,
Kuwait,1999,0.713754445,,,,
Kuwait,2000,0.762995303,,,,
Kuwait,2001,0.771499227,,,,
Kuwait,2002,0.816587124,,,,
Kuwait,2003,0.975926329,,,,
Kuwait,2004,1.090314925,,,,
Kuwait,2005,1.202735156,,,,
Kuwait,2006,1.156070003,,,,
Kuwait,2007,1.123058591,,,,
Kuwait,2008,1.215930403,,,,
Kuwait,2009,1.234455138,,,,
Kuwait,2010,1.414670845,,,,
Kuwait,2011,1.419013459,,,,
Kuwait,2012,1.432302653,,,,
Kuwait,2013,1.527579409,,,,
Kuwait,2014,1.489151791,,,,
Kuwait,2015,1.600497148,,,,
Kuwait,2016,1.594686976,,,,
Kuwait,2017,1.603713056,,,,
Kuwait,2018,1.655803952,,,,
Kuwait,2019,1.512939814,,,,
Kuwait,2020,1.43237215,,,,
Kuwait,2021,1.526940574,,,,
Kuwait,2022,1.55664,,,,
Kuwait,2023,1.577205702,,,,
Oman,1965,0.00035057,,,,
Oman,1966,0.0004387,,,,
Oman,1967,0.00194754,,,,
Oman,1968,0.00234687,,,,
Oman,1969,0.00334264,,,,
Oman,1970,0.00336926,,,,
Oman,1971,0.055697411,,,,
Oman,1972,0.063637979,,,,
Oman,1973,0.055353291,,,,
Oman,1974,0.050860379,,,,
Oman,1975,0.046456911,,,,
Oman,1976,0.053483032,,,,
Oman,1977,0.051523808,,,,
Oman,1978,0.059912554,,,,
Oman,1979,0.069023617,,,,
Oman,1980,0.061410161,,,,
Oman,1981,0.064900789,,,,
Oman,1982,0.070074072,,,,
Oman,1983,0.080736924,,,,
Oman,1984,0.100110728,,,,
Oman,1985,0.118403662,,,,
Oman,1986,0.127654281,,,,
Oman,1987,0.133052073,,,,
Oman,1988,0.136687852,,,,
Oman,1989,0.143049106,,,,
Oman,1990,0.167680554,,,,
Oman,1991,0.218856752,,,,
Oman,1992,0.217034988,,,,
Oman,1993,0.20935294,,,,
Oman,1994,0.196133042,,,,
Oman,1995,0.22976162,,,,
Oman,1996,0.235708247,,,,
Oman,1997,0.242879227,,,,
Oman,1998,0.249047524,,,,
Oman,1999,0.283035563,,,,
Oman,2000,0.399325212,,,,
Oman,2001,0.443373667,,,,
Oman,2002,0.472009799,,,,
Oman,2003,0.489873439,,,,
Oman,2004,0.509079711,,,,
Oman,2005,0.56177874,,,,
Oman,2006,0.613596797,,,,
Oman,2007,0.618795192,,,,
Oman,2008,0.722823981,,,,
Oman,2009,0.717111891,,,,
Oman,2010,0.852951766,,,,
Oman,2011,0.934860111,,,,
Oman,2012,1.019890475,,,,
Oman,2013,1.142945473,,,,
Oman,2014,1.136871387,,,,
Oman,2015,1.214096453,,,,
Oman,2016,1.218551259,,,,
Oman,2017,1.272159866,,,,
Oman,2018,1.352673304,,,,
Oman,2019,1.343341698,,,,
Oman,2020,1.297767949,,,,
Oman,2021,1.416199449,,,,
Oman,2022,1.500859424,,,,
Oman,2023,1.54834083,,,,
Qatar,1965,0.005079899,,,,
Qatar,1966,0.005114512,,,,
Qatar,1967,0.007327358,,,,
Qatar,1968,0.02318243,,,,
Qatar,1969,0.036427103,,,,
Qatar,1970,0.041492476,,,,
Qatar,1971,0.041332491,,,,
Qatar,1972,0.045723368,,,,
Qatar,1973,0.064875657,,,,
Qatar,1974,0.056563847,,,,
Qatar,1975,0.084403252,,,,
Qatar,1976,0.054216504,,,,
Qatar,1977,0.075539552,,,,
Qatar,1978,0.07246246,,,,
Qatar,1979,0.181317845,,,,
Qatar,1980,0.192131315,,,,
Qatar,1981,0.183813162,,,,
Qatar,1982,0.21359886,,,,
Qatar,1983,0.222675685,,,,
Qatar,1984,0.253476862,,,,
Qatar,1985,0.237996046,,,,
Qatar,1986,0.259455491,,,,
Qatar,1987,0.251471158,,,,
Qatar,1988,0.264742959,,,,
Qatar,1989,0.27988388,,,,
Qatar,1990,0.283815589,,,,
Qatar,1991,0.326926153,,,,
Qatar,1992,0.519453265,,,,
Qatar,1993,0.555692598,,,,
Qatar,1994,0.564003482,,,,
Qatar,1995,0.56213269,,,,
Qatar,1996,0.414572872,,,,
Qatar,1997,0.453206204,,,,
Qatar,1998,0.488000892,,,,
Qatar,1999,0.543232426,,,,
Qatar,2000,0.485440128,,,,
Qatar,2001,0.466660686,,,,
Qatar,2002,0.513715044,,,,
Qatar,2003,0.589031398,,,,
Qatar,2004,0.71125184,,,,
Qatar,2005,0.80522114,,,,
Qatar,2006,0.846556604,,,,
Qatar,2007,0.922600791,,,,
Qatar,2008,1.022902161,,,,
Qatar,2009,1.037465781,,,,
Qatar,2010,1.206506014,,,,
Qatar,2011,1.41123255,,,,
Qatar,2012,1.599398471,,,,
Qatar,2013,1.736431174,,,,
Qatar,2014,1.877353597,,,,
Qatar,2015,2.135951133,,,,
Qatar,2016,2.097255074,,,,
Qatar,2017,2.03071233,,,,
Qatar,2018,2.011955543,,,,
Qatar,2019,2.100591966,,,,
Qatar,2020,1.841532015,,,,
Qatar,2021,1.950656004,,,,
Qatar,2022,2.040005711,,,,
Qatar,2023,2.218351612,,,,
Saudi Arabia,1965,0.846502392,,,,
Saudi Arabia,1966,0.857957745,,,,
Saudi Arabia,1967,0.870353598,,,,
Saudi Arabia,1968,0.883864976,,,,
Saudi Arabia,1969,0.898785975,,,,
Saudi Arabia,1970,0.946279619,,,,
Saudi Arabia,1971,0.94777884,,,,
Saudi Arabia,1972,1.015808631,,,,
Saudi Arabia,1973,1.083601322,,,,
Saudi Arabia,1974,1.149673618,,,,
Saudi Arabia,1975,0.911739044,,,,
Saudi Arabia,1976,1.054059491,,,,
Saudi Arabia,1977,1.244744986,,,,
Saudi Arabia,1978,1.38720867,,,,
Saudi Arabia,1979,1.68063581,,,,
Saudi Arabia,1980,1.511698753,,,,
Saudi Arabia,1981,1.804452211,,,,
Saudi Arabia,1982,1.986670583,,,,
Saudi Arabia,1983,2.152735353,,,,
Saudi Arabia,1984,2.575072885,,,,
Saudi Arabia,1985,2.627041638,,,,
Saudi Arabia,1986,2.824772358,,,,
Saudi Arabia,1987,2.994257033,,,,
Saudi Arabia,1988,3.132988513,,,,
Saudi Arabia,1989,3.083563089,,,,
Saudi Arabia,1990,3.342013359,,,,
Saudi Arabia,1991,3.500828147,,,,
Saudi Arabia,1992,3.534322739,,,,
Saudi Arabia,1993,3.610261083,,,,
Saudi Arabia,1994,4.174489498,,,,
Saudi Arabia,1995,4.068021178,,,,
Saudi Arabia,1996,4.206790209,,,,
Saudi Arabia,1997,4.284896374,,,,
Saudi Arabia,1998,4.509277105,,,,
Saudi Arabia,1999,4.591549158,,,,
Saudi Arabia,2000,4.805566669,,,,
Saudi Arabia,2001,5.12039664,,,,
Saudi Arabia,2002,5.332977745,,,,
Saudi Arabia,2003,5.64908772,,,,
Saudi Arabia,2004,6.12881167,,,,
Saudi Arabia,2005,6.519981429,,,,
Saudi Arabia,2006,6.840612161,,,,
Saudi Arabia,2007,6.998605688,,,,
Saudi Arabia,2008,7.662469958,,,,
Saudi Arabia,2009,7.938497781,,,,
Saudi Arabia,2010,8.823984149,,,,
Saudi Arabia,2011,9.206247744,,,,
Saudi Arabia,2012,9.771157799,,,,
Saudi Arabia,2013,9.832393235,,,,
Saudi Arabia,2014,10.55418189,,,,
Saudi Arabia,2015,11.00385192,,,,
Saudi Arabia,2016,11.44743833,,,,
Saudi Arabia,2017,11.4545495,,,,
Saudi Arabia,2018,11.16603947,,,,
Saudi Arabia,2019,10.68256573,,,,
Saudi Arabia,2020,10.39108076,,,,
Saudi Arabia,2021,10.73490025,,,,
Saudi Arabia,2022,11.34274056,,,,
Saudi Arabia,2023,11.59823139,,,,
United Arab Emirates,1965,0.003076319,,,,
United Arab Emirates,1966,0.003283348,,,,
United Arab Emirates,1967,0.019464322,,,,
United Arab Emirates,1968,0.025000966,,,,
United Arab Emirates,1969,0.025088131,,,,
United Arab Emirates,1970,0.034580128,,,,
United Arab Emirates,1971,0.052696908,,,,
United Arab Emirates,1972,0.056340542,,,,
United Arab Emirates,1973,0.073055199,,,,
United Arab Emirates,1974,0.08026384,,,,
United Arab Emirates,1975,0.085893149,,,,
United Arab Emirates,1976,0.108684849,,,,
United Arab Emirates,1977,0.178673401,,,,
United Arab Emirates,1978,0.207002923,,,,
United Arab Emirates,1979,0.243217379,,,,
United Arab Emirates,1980,0.389363095,,,,
United Arab Emirates,1981,0.453342125,,,,
United Arab Emirates,1982,0.489477545,,,,
United Arab Emirates,1983,0.469854996,,,,
United Arab Emirates,1984,0.585168421,,,,
United Arab Emirates,1985,0.725880712,,,,
United Arab Emirates,1986,0.879794002,,,,
United Arab Emirates,1987,0.983077526,,,,
United Arab Emirates,1988,1.086777061,,,,
United Arab Emirates,1989,1.224593759,,,,
United Arab Emirates,1990,1.241829753,,,,
United Arab Emirates,1991,1.515014827,,,,
United Arab Emirates,1992,1.464104414,,,,
United Arab Emirates,1993,1.524493277,,,,
United Arab Emirates,1994,1.672826886,,,,
United Arab Emirates,1995,1.745535612,,,,
United Arab Emirates,1996,1.798876524,,,,
United Arab Emirates,1997,1.877243042,,,,
United Arab Emirates,1998,1.922806382,,,,
United Arab Emirates,1999,1.938128293,,,,
United Arab Emirates,2000,1.928814888,,,,
United Arab Emirates,2001,1.949637699,,,,
United Arab Emirates,2002,2.130095324,,,,
United Arab Emirates,2003,2.272159121,,,,
United Arab Emirates,2004,2.430235361,,,,
United Arab Emirates,2005,2.536553071,,,,
United Arab Emirates,2006,2.668654662,,,,
United Arab Emirates,2007,2.946099849,,,,
United Arab Emirates,2008,3.378241821,,,,
United Arab Emirates,2009,3.332070998,,,,
United Arab Emirates,2010,3.500970209,,,,
United Arab Emirates,2011,3.675352812,,,,
United Arab Emirates,2012,3.866759209,,,,
United Arab Emirates,2013,4.079680774,,,,
United Arab Emirates,2014,4.071157783,,,,
United Arab Emirates,2015,4.420039561,,,,
United Arab Emirates,2016,4.594724911,,,,
United Arab Emirates,2017,4.375600401,,,,
United Arab Emirates,2018,4.141846785,,,,
United Arab Emirates,2019,4.388641622,,,,
United Arab Emirates,2020,4.336832674,,,,
United Arab Emirates,2021,4.486733966,,,,
United Arab Emirates,2022,4.88049864,,,,
United Arab Emirates,2023,5.133297227,,,,
Other Middle East,1965,0.218707901,,,,
Other Middle East,1966,0.225180053,,,,
Other Middle East,1967,0.230799851,,,,
Other Middle East,1968,0.247861739,,,,
Other Middle East,1969,0.258667491,,,,
Other Middle East,1970,0.286346159,,,,
Other Middle East,1971,0.307082294,,,,
Other Middle East,1972,0.304717358,,,,
Other Middle East,1973,0.353787889,,,,
Other Middle East,1974,0.397735228,,,,
Other Middle East,1975,0.425584033,,,,
Other Middle East,1976,0.470410749,,,,
Other Middle East,1977,0.519980314,,,,
Other Middle East,1978,0.569348401,,,,
Other Middle East,1979,0.646505483,,,,
Other Middle East,1980,0.653914125,,,,
Other Middle East,1981,0.688769675,,,,
Other Middle East,1982,0.803835769,,,,
Other Middle East,1983,0.86039456,,,,
Other Middle East,1984,0.928573617,,,,
Other Middle East,1985,0.977895861,,,,
Other Middle East,1986,0.992859408,,,,
Other Middle East,1987,1.034399949,,,,
Other Middle East,1988,1.070317763,,,,
Other Middle East,1989,1.090351813,,,,
Other Middle East,1990,1.158077505,,,,
Other Middle East,1991,1.232465423,,,,
Other Middle East,1992,1.283090366,,,,
Other Middle East,1993,1.3249639,,,,
Other Middle East,1994,1.388154576,,,,
Other Middle East,1995,1.451172244,,,,
Other Middle East,1996,1.494056723,,,,
Other Middle East,1997,1.592434702,,,,
Other Middle East,1998,1.733297739,,,,
Other Middle East,1999,1.759837714,,,,
Other Middle East,2000,1.777367995,,,,
Other Middle East,2001,1.827297315,,,,
Other Middle East,2002,1.89413095,,,,
Other Middle East,2003,1.972589962,,,,
Other Middle East,2004,2.03799798,,,,
Other Middle East,2005,2.243486164,,,,
Other Middle East,2006,2.307840227,,,,
Other Middle East,2007,2.359081489,,,,
Other Middle East,2008,2.476401316,,,,
Other Middle East,2009,2.49162967,,,,
Other Middle East,2010,2.502353563,,,,
Other Middle East,2011,2.387527951,,,,
Other Middle East,2012,2.214726883,,,,
Other Middle East,2013,2.14695827,,,,
Other Middle East,2014,2.141049231,,,,
Other Middle East,2015,1.998751033,,,,
Other Middle East,2016,1.958938499,,,,
Other Middle East,2017,1.997210996,,,,
Other Middle East,2018,2.000785627,,,,
Other Middle East,2019,2.004395424,,,,
Other Middle East,2020,1.932523649,,,,
Other Middle East,2021,2.011950009,,,,
Other Middle East,2022,1.992772863,,,,
Other Middle East,2023,2.045615405,,,,
Algeria,1965,0.089397532,,,,
Algeria,1966,0.107397094,,,,
Algeria,1967,0.101690664,,,,
Algeria,1968,0.109241952,,,,
Algeria,1969,0.120741089,,,,
Algeria,1970,0.132332036,,,,
Algeria,1971,0.143038245,,,,
Algeria,1972,0.160732257,,,,
Algeria,1973,0.191702435,,,,
Algeria,1974,0.21207216,,,,
Algeria,1975,0.253330854,,,,
Algeria,1976,0.295567597,,,,
Algeria,1977,0.324765385,,,,
